lv_HTGL3,ygrid_0,xgrid_0,UGRD_P0_L103_GLC0,VGRD_P0_L103_GLC0,gridlat_0,gridlon_0,station,org_lat,org_lon,speed,dir
10.0,108,348,-2.0772252,3.0399964,29.34762,-94.8317,twdb223,29.347,-94.833,8.236205973782539,145.65526580810547
10.0,108,349,-1.7872252,3.8199964,29.347433,-94.70629,twdb224,29.347,-94.707,9.434093321323395,154.92697143554688
10.0,108,350,-1.5872253,4.429996,29.347145,-94.58089,twdb225,29.347,-94.582,10.526496379241944,160.2878875732422
10.0,108,351,-1.3372253,4.949996,29.346758,-94.45548,twdb226,29.346,-94.457,11.469773446016312,164.88259887695312
10.0,108,352,-1.1372253,5.3399963,29.346268,-94.33008,twdb227,29.346,-94.331,12.213127157592774,167.97769165039062
10.0,108,353,-1.0572253,5.539996,29.345676,-94.20467,twdb228,29.345,-94.206,12.616278368625641,169.19586944580078
10.0,107,338,-2.9872253,1.6099963,29.234602,-96.084755,twdb229,29.234,-96.086,7.590977157979012,118.32292175292969
10.0,107,339,-2.7972252,1.5899963,29.235426,-95.959465,twdb230,29.235,-95.961,7.197441851801873,119.61473083496094
10.0,107,340,-2.5072253,1.5399963,29.23615,-95.83418,twdb231,29.236,-95.835,6.581990874695778,121.55921936035156
10.0,107,341,-2.1972253,1.5299963,29.236773,-95.70889,twdb232,29.236,-95.71,5.989274072647095,124.8507080078125
10.0,107,342,-2.0672252,1.5999963,29.237293,-95.5836,twdb233,29.237,-95.585,5.847537341723442,127.7392578125
10.0,107,343,-2.1472254,1.7799963,29.237713,-95.45831,twdb234,29.237,-95.46,6.239002801713944,129.65789794921875
10.0,107,344,-2.3172252,2.0899963,29.238033,-95.33302,twdb235,29.238,-95.334,6.980406132588387,132.04855346679688
10.0,107,345,-2.4072254,2.4399962,29.23825,-95.20773,twdb236,29.238,-95.209,7.66729426952839,135.38735961914062
10.0,107,346,-2.3572252,2.6799963,29.238367,-95.08244,twdb237,29.238,-95.084,7.983992469301224,138.6663360595703
10.0,107,347,-2.0472252,3.0199962,29.238384,-94.957146,twdb238,29.238,-94.958,8.161462179999353,145.86705780029297
10.0,107,348,-1.5572253,3.6899962,29.238298,-94.831856,twdb239,29.238,-94.833,8.959223353242875,157.11964416503906
10.0,107,349,-1.2872254,4.5299964,29.238111,-94.706566,twdb240,29.238,-94.708,10.534495233430864,164.13719940185547
10.0,107,350,-1.1472253,5.159996,29.237825,-94.581276,twdb241,29.237,-94.582,11.824440870103837,167.46527862548828
10.0,107,351,-1.0072253,5.579996,29.237436,-94.455986,twdb242,29.237,-94.457,12.683836100177766,169.76792907714844
10.0,107,352,-0.9272253,5.7399964,29.236948,-94.330696,twdb243,29.236,-94.332,13.006475041170122,170.82384490966797
10.0,107,353,-0.94722533,5.7399964,29.236357,-94.20541,twdb244,29.236,-94.207,13.013684569835664,170.62940216064453
10.0,107,354,-1.0272254,5.639996,29.235666,-94.080124,twdb245,29.235,-94.081,12.823880581178665,169.67774200439453
10.0,106,339,-2.9072254,1.5199963,29.126093,-95.95858,twdb246,29.126,-95.96,7.338509256014825,117.60211181640625
10.0,106,340,-2.6072252,1.5299963,29.126816,-95.83341,twdb247,29.126,-95.835,6.762263224329949,120.40567016601562
10.0,106,341,-2.2772253,1.6199963,29.127436,-95.70824,twdb248,29.127,-95.71,6.2514938781213765,125.42768859863281
10.0,106,342,-2.1272254,1.7699963,29.127958,-95.58307,twdb249,29.128,-95.584,6.190294483656884,129.7627716064453
10.0,106,343,-2.2272253,2.0299964,29.128378,-95.45789,twdb250,29.128,-95.459,6.741106100335122,132.34750366210938
10.0,106,344,-2.3372252,2.4299963,29.128696,-95.33272,twdb251,29.128,-95.334,7.542006442518235,136.11485290527344
10.0,106,345,-2.2272253,2.8699963,29.128914,-95.20754,twdb252,29.128,-95.209,8.126409193496704,142.18719482421875
10.0,106,346,-1.8672253,3.2399962,29.12903,-95.08237,twdb253,29.129,-95.084,8.365110831670762,150.0449447631836
10.0,106,347,-1.4372253,3.7499962,29.129047,-94.95719,twdb254,29.129,-94.958,8.983504712991715,159.0301513671875
10.0,106,348,-1.0372254,4.429996,29.128962,-94.832016,twdb255,29.128,-94.833,10.177634764375687,166.82232666015625
10.0,106,349,-0.80722535,5.1299963,29.128777,-94.70684,twdb256,29.128,-94.708,11.61669359231949,171.05760955810547
10.0,106,350,-0.7172253,5.6099963,29.128489,-94.581665,twdb257,29.128,-94.583,12.651368154764176,172.71439361572266
10.0,106,351,-0.7172253,5.869996,29.128101,-94.45649,twdb258,29.128,-94.458,13.228482444524765,173.03385162353516
10.0,106,352,-0.80722535,5.8799963,29.127611,-94.331314,twdb259,29.127,-94.333,13.27656730208397,172.18312072753906
10.0,106,353,-0.93722534,5.749996,29.127022,-94.20614,twdb260,29.127,-94.207,13.032138787240983,170.74244689941406
10.0,106,354,-1.0472254,5.559996,29.126331,-94.08097,twdb261,29.126,-94.082,12.656067841596604,169.33331298828125
10.0,105,339,-2.7272253,1.6799963,29.016743,-95.957695,twdb262,29.016,-95.959,7.165245903697015,121.63346862792969
10.0,105,340,-2.4772253,1.7099963,29.017464,-95.83264,twdb263,29.017,-95.834,6.733424576339722,124.6168212890625
10.0,105,341,-2.2072253,1.9199963,29.018085,-95.70759,twdb264,29.018,-95.709,6.5440451168155676,131.0189971923828
10.0,105,342,-2.0172253,2.1699963,29.018606,-95.58253,twdb265,29.018,-95.584,6.627567490406037,137.08950805664062
10.0,105,343,-2.0072253,2.4299963,29.019026,-95.457466,twdb266,29.019,-95.459,7.050384640188217,140.44261169433594
10.0,105,344,-1.9472253,2.7099962,29.019344,-95.33241,twdb267,29.019,-95.334,7.4647346737480165,144.3014678955078
10.0,105,345,-1.5972253,3.1499963,29.019562,-95.20735,twdb268,29.019,-95.209,7.900422629513741,153.11244201660156
10.0,105,346,-1.1772254,3.7699962,29.019678,-95.08229,twdb269,29.019,-95.084,8.834845917224884,162.6584243774414
10.0,105,347,-0.86722535,4.409996,29.019695,-94.95723,twdb270,29.019,-94.959,10.053831189346313,168.874755859375
10.0,105,348,-0.63722533,5.0099964,29.01961,-94.83217,twdb271,29.019,-94.833,11.297348485403061,172.75143432617188
10.0,105,349,-0.5172253,5.479996,29.019424,-94.70711,twdb272,29.019,-94.708,12.312903237028122,174.60816192626953
10.0,105,350,-0.5272253,5.749996,29.019136,-94.58205,twdb273,29.019,-94.583,12.916352199554444,174.76112365722656
10.0,105,351,-0.6472253,5.869996,29.01875,-94.456985,twdb274,29.018,-94.458,13.210405823383333,173.70799255371094
10.0,105,352,-0.8572253,5.829996,29.018261,-94.33193,twdb275,29.018,-94.333,13.181574108657838,171.63534545898438
10.0,105,353,-1.0372254,5.639996,29.017672,-94.20687,twdb276,29.017,-94.208,12.82790827466011,169.5794448852539
10.0,105,354,-1.1172253,5.389996,29.016981,-94.08182,twdb277,29.017,-94.083,12.313384298934936,168.28970336914062
10.0,105,355,-1.2272253,5.159996,29.01619,-93.956764,twdb278,29.016,-93.958,11.86456633975029,166.62164306640625
10.0,104,340,-2.1472254,2.3499963,28.9081,-95.83187,twdb279,28.908,-95.833,7.120731677474976,137.5816192626953
10.0,104,341,-1.9972253,2.5699964,28.90872,-95.70693,twdb280,28.908,-95.708,7.280815426864624,142.14810180664062
10.0,104,342,-1.7572253,2.8599963,28.90924,-95.58199,twdb281,28.909,-95.583,7.50873157175541,148.43280029296875
10.0,104,343,-1.5472254,3.0899963,28.909658,-95.45705,twdb282,28.909,-95.458,7.730232846784592,153.4019317626953
10.0,104,344,-1.2972254,3.2699962,28.909977,-95.3321,twdb283,28.91,-95.333,7.869346670327187,158.36150360107422
10.0,104,345,-0.8972253,3.6699963,28.910194,-95.20716,twdb284,28.91,-95.208,8.451337711834908,166.2620391845703
10.0,104,346,-0.61722535,4.289996,28.91031,-95.082214,twdb285,28.91,-95.084,9.695279003696442,171.81272888183594
10.0,104,347,-0.47722533,4.8399963,28.910328,-94.95727,twdb286,28.91,-94.959,10.87928328860283,174.36882781982422
10.0,104,348,-0.41722533,5.2599964,28.910242,-94.83232,twdb287,28.91,-94.834,11.803253879737856,175.46477508544922
10.0,104,349,-0.42722532,5.5699964,28.910057,-94.707375,twdb288,28.91,-94.709,12.496344621973039,175.61394500732422
10.0,104,350,-0.54722536,5.749996,28.909771,-94.582436,twdb289,28.909,-94.584,12.920514291706086,174.56356048583984
10.0,104,351,-0.7672253,5.809996,28.909384,-94.45749,twdb290,28.909,-94.459,13.109439355726243,172.47747039794922
10.0,103,341,-1.7472253,3.3499963,28.79934,-95.70628,twdb291,28.799,-95.707,8.45174784111023,152.45525360107422
10.0,103,342,-1.4272254,3.4799962,28.79986,-95.58145,twdb292,28.799,-95.583,8.413793016653061,157.7003631591797
10.0,103,343,-1.0472254,3.6399963,28.800278,-95.45663,twdb293,28.8,-95.458,8.47273430012703,163.94950103759766
10.0,103,344,-0.73722535,3.7899961,28.800596,-95.331795,twdb294,28.8,-95.333,8.636898009147645,168.99236297607422
10.0,103,345,-0.43722534,4.0899963,28.800814,-95.20697,twdb295,28.8,-95.208,9.201204958963395,173.89820098876953
10.0,103,346,-0.29722533,4.519996,28.80093,-95.08214,twdb296,28.801,-95.083,10.132796808023453,176.23777770996094
10.0,103,347,-0.31722534,4.8799963,28.800945,-94.957306,twdb297,28.801,-94.959,10.939298694782257,176.28070831298828
10.0,103,348,-0.40722534,5.179996,28.800861,-94.83247,twdb298,28.801,-94.834,11.623092462339402,175.50494384765625
10.0,103,349,-0.5272253,5.4399962,28.800676,-94.70765,twdb299,28.8,-94.709,12.225962230596544,174.46438598632812
10.0,103,350,-0.7072253,5.6499963,28.80039,-94.58282,twdb300,28.8,-94.584,12.737331037540436,172.86524963378906
10.0,102,342,-1.1472253,3.6599963,28.690464,-95.58092,twdb301,28.69,-95.582,8.579969505758287,162.5964126586914
10.0,102,343,-0.7272253,3.7399962,28.690884,-95.45621,twdb302,28.691,-95.457,8.522837804379463,168.9964141845703
10.0,102,344,-0.42722532,3.8499963,28.6912,-95.33149,twdb303,28.691,-95.333,8.66507319703579,173.66793060302734
10.0,102,345,-0.22722533,4.0499964,28.691418,-95.20678,twdb304,28.691,-95.208,9.073847285766602,176.78878784179688
10.0,102,346,-0.21722534,4.3199964,28.691534,-95.08206,twdb305,28.691,-95.083,9.67578159661293,177.1213836669922
10.0,102,347,-0.34722534,4.599996,28.691551,-94.957344,twdb306,28.691,-94.959,10.319188563776017,175.68328857421875
10.0,102,348,-0.50722533,4.869996,28.691465,-94.832634,twdb307,28.691,-94.834,10.95281749435425,174.05391693115234
10.0,102,349,-0.69722533,5.159996,28.69128,-94.70792,twdb308,28.691,-94.709,11.647496487541199,172.3047332763672
10.0,101,342,-1.0472254,3.5199962,28.581057,-95.58038,twdb309,28.581,-95.582,8.215100582609177,163.43186950683594
10.0,101,343,-0.69722533,3.5799963,28.581474,-95.45579,twdb310,28.581,-95.457,8.158699007339479,168.9792709350586
10.0,101,344,-0.42722532,3.6299963,28.58179,-95.331184,twdb311,28.581,-95.332,8.176128701548578,173.2875747680664
10.0,101,345,-0.30722535,3.7299962,28.582008,-95.20659,twdb312,28.582,-95.208,8.372032363185884,175.2914047241211
10.0,101,346,-0.35722533,3.9199963,28.582125,-95.081985,twdb313,28.582,-95.083,8.805131544566155,174.79308319091797
10.0,101,347,-0.50722533,4.1999965,28.582142,-94.95738,twdb314,28.582,-94.959,9.463406097955705,173.11385345458984
10.0,100,343,-0.86722535,3.2399962,28.472052,-95.45537,twdb315,28.472,-95.457,7.502810030345917,165.0153350830078
10.0,100,344,-0.6472253,3.2499962,28.47237,-95.33089,twdb316,28.472,-95.332,7.412807187542916,168.7371063232422
10.0,100,345,-0.55722535,3.3299963,28.472586,-95.2064,twdb317,28.472,-95.208,7.5525722046422965,170.50042724609375
10.0,100,346,-0.5972253,3.5199962,28.472702,-95.08191,twdb318,28.472,-95.083,7.986549777331353,170.37053680419922
10.0,99,344,-0.9172253,2.8099964,28.362934,-95.33058,twdb319,28.362,-95.332,6.61218524260521,161.92253875732422
10.0,115,355,-1.5972253,3.8799963,30.108946,-93.94705,twdb320,30.108,-93.948,9.38595619761467,157.62517547607422
10.0,115,356,-1.3872253,3.9099963,30.108046,-93.82083,twdb321,30.108,-93.822,9.28059617342949,160.46585845947266
10.0,114,354,-1.9972253,4.3599963,30.000546,-94.074135,twdb322,30.0,-94.075,10.727631455783845,155.38846588134766
10.0,114,355,-1.7072253,4.2599964,29.999748,-93.94803,twdb323,29.999,-93.949,10.266113888921739,158.16120147705078
10.0,114,356,-1.4872253,4.2199965,29.99885,-93.82193,twdb324,29.998,-93.823,10.0089527000618,160.58635711669922
10.0,114,357,-1.4672253,4.429996,29.99785,-93.69583,twdb325,29.997,-93.697,10.43901457816124,161.67501831054688
10.0,113,353,-2.1472254,4.5499964,29.892023,-94.20097,twdb326,29.892,-94.202,11.254508375949861,154.7365493774414
10.0,113,354,-1.9972253,4.6699963,29.891329,-94.07499,twdb327,29.891,-94.076,11.361755314798355,156.84497833251953
10.0,113,355,-1.6972253,4.6099963,29.890533,-93.949005,twdb328,29.89,-93.95,10.988964336700441,159.78821563720703
10.0,113,356,-1.5272253,4.519996,29.889635,-93.82303,twdb329,29.889,-93.824,10.672520534410477,161.33082580566406
10.0,113,357,-1.5672253,4.659996,29.888638,-93.697044,twdb330,29.888,-93.698,10.99786664861679,161.41146087646484
10.0,112,353,-2.0072253,4.659996,29.78279,-94.20172,twdb331,29.782,-94.203,11.350022097558975,156.6967544555664
10.0,112,354,-1.8472253,4.769996,29.782095,-94.07585,twdb332,29.782,-94.077,11.442359317264557,158.83065032958984
10.0,112,355,-1.5772253,4.7999964,29.7813,-93.94998,twdb333,29.781,-93.951,11.302105771665573,161.81005859375
10.0,112,356,-1.5672253,4.7999964,29.780403,-93.82412,twdb334,29.78,-93.825,11.295142640562059,161.91786193847656
10.0,112,357,-1.8172253,4.889996,29.779406,-93.69826,twdb335,29.779,-93.7,11.669532536172868,159.61388397216797
10.0,112,358,-2.0772252,4.979996,29.778305,-93.572395,twdb336,29.778,-93.574,12.070198438463212,157.35831451416016
10.0,111,354,-1.5772253,4.8599963,29.672844,-94.076706,twdb337,29.672,-94.078,11.429691709270479,162.02008819580078
10.0,111,355,-1.3772253,5.019996,29.672049,-93.95096,twdb338,29.672,-93.952,11.64436585185051,164.6584930419922
10.0,111,356,-1.4872253,5.1099963,29.671152,-93.82521,twdb339,29.671,-93.826,11.905040605945588,163.7727813720703
10.0,110,355,-1.2272253,5.309996,29.56278,-93.95193,twdb340,29.562,-93.953,12.19124897406578,166.9865264892578
