lv_HTGL3,ygrid_0,xgrid_0,UGRD_P0_L103_GLC0,VGRD_P0_L103_GLC0,gridlat_0,gridlon_0,station,org_lat,org_lon,speed,dir
10.0,107,338,-2.374552,2.4675891,29.234602,-96.084755,twdb229,29.234,-96.086,7.660497003450394,136.1007537841797
10.0,107,339,-2.174552,2.507589,29.235426,-95.959465,twdb230,29.235,-95.961,7.424713203072549,139.0685577392578
10.0,107,340,-1.914552,2.567589,29.23615,-95.83418,twdb231,29.236,-95.835,7.164504577698708,143.28953552246094
10.0,107,341,-1.764552,2.567589,29.236773,-95.70889,twdb232,29.236,-95.71,6.969120910916329,145.50155639648438
10.0,107,342,-1.8245519,2.577589,29.237293,-95.5836,twdb233,29.237,-95.585,7.064253302965165,144.7071533203125
10.0,107,343,-2.064552,2.7075891,29.237713,-95.45831,twdb234,29.237,-95.46,7.616580104651452,142.6742706298828
10.0,107,344,-2.254552,3.007589,29.238033,-95.33302,twdb235,29.238,-95.334,8.408215471839906,143.14401245117188
10.0,107,345,-2.184552,3.417589,29.23825,-95.20773,twdb236,29.238,-95.209,9.073317157678606,147.41294860839844
10.0,107,346,-1.8545519,3.747589,29.238367,-95.08244,twdb237,29.238,-95.084,9.3534562525177,153.67079162597656
10.0,107,347,-1.394552,4.207589,29.238384,-94.957146,twdb238,29.238,-94.958,9.915621356859209,161.6628875732422
10.0,107,348,-1.004552,4.867589,29.238298,-94.831856,twdb239,29.238,-94.833,11.11796252699852,168.3392562866211
10.0,107,349,-0.894552,5.427589,29.238111,-94.706566,twdb240,29.238,-94.708,12.304988648672104,170.64089965820312
10.0,107,350,-0.904552,5.657589,29.237825,-94.581276,twdb241,29.237,-94.582,12.816422521638872,170.91626739501953
10.0,107,351,-0.954552,5.727589,29.237436,-94.455986,twdb242,29.237,-94.457,12.988986147546768,170.5381317138672
10.0,107,352,-1.0945519,5.637589,29.236948,-94.330696,twdb243,29.236,-94.332,12.846436091337205,169.01258850097656
10.0,107,353,-1.284552,5.467589,29.236357,-94.20541,twdb244,29.236,-94.207,12.563680489053727,166.77874755859375
10.0,107,354,-1.484552,5.237589,29.235666,-94.080124,twdb245,29.235,-94.081,12.177715241308213,164.17505645751953
10.0,106,339,-2.224552,2.507589,29.126093,-95.95858,twdb246,29.126,-95.96,7.498466606655121,138.42288208007812
10.0,106,340,-1.924552,2.597589,29.126816,-95.83341,twdb247,29.126,-95.835,7.231708712749482,143.4652862548828
10.0,106,341,-1.664552,2.7075891,29.127436,-95.70824,twdb248,29.127,-95.71,7.109730186328888,148.41793823242188
10.0,106,342,-1.614552,2.797589,29.127958,-95.58307,twdb249,29.128,-95.584,7.225448508024217,150.00978088378906
10.0,106,343,-1.784552,2.9675891,29.128378,-95.45789,twdb250,29.128,-95.459,7.746148955969811,148.9795150756836
10.0,106,344,-1.944552,3.347589,29.128696,-95.33272,twdb251,29.128,-95.334,8.660059913306236,149.8485107421875
10.0,106,345,-1.754552,3.867589,29.128914,-95.20754,twdb252,29.128,-95.209,9.500202533874512,155.5983428955078
10.0,106,346,-1.264552,4.307589,29.12903,-95.08237,twdb253,29.129,-95.084,10.042444635343552,163.63967895507812
10.0,106,347,-0.834552,4.757589,29.129047,-94.95719,twdb254,29.129,-94.958,10.804936290893556,170.05069732666016
10.0,106,348,-0.624552,5.257589,29.128962,-94.832016,twdb255,29.128,-94.833,11.843600147199632,173.22555541992188
10.0,106,349,-0.634552,5.6275887,29.128777,-94.70684,twdb256,29.128,-94.708,12.668352520046234,173.56665802001953
10.0,106,350,-0.764552,5.767589,29.128489,-94.581665,twdb257,29.128,-94.583,13.0146136273098,172.4488983154297
10.0,106,351,-0.964552,5.777589,29.128101,-94.45649,twdb258,29.128,-94.458,13.102987152900697,170.5220489501953
10.0,106,352,-1.2145519,5.667589,29.127611,-94.331314,twdb259,29.127,-94.333,12.96589944264412,167.9045867919922
10.0,106,353,-1.414552,5.457589,29.127022,-94.20614,twdb260,29.127,-94.207,12.611707747182846,165.46927642822266
10.0,106,354,-1.5845519,5.187589,29.126331,-94.08097,twdb261,29.126,-94.082,12.133597277832033,163.01468658447266
10.0,105,339,-2.064552,2.607589,29.016743,-95.957695,twdb262,29.016,-95.959,7.439934385800362,141.62966918945312
10.0,105,340,-1.764552,2.657589,29.017464,-95.83264,twdb263,29.017,-95.834,7.135951793546677,146.41714477539062
10.0,105,341,-1.4545519,2.807589,29.018085,-95.70759,twdb264,29.018,-95.709,7.073216414279938,152.6123046875
10.0,105,342,-1.274552,3.067589,29.018606,-95.58253,twdb265,29.018,-95.584,7.430745143389703,157.4376220703125
10.0,105,343,-1.3445519,3.297589,29.019026,-95.457466,twdb266,29.019,-95.459,7.966117979493141,157.8174285888672
10.0,105,344,-1.384552,3.597589,29.019344,-95.33241,twdb267,29.019,-95.334,8.622999479999542,158.9505157470703
10.0,105,345,-1.0945519,4.127589,29.019562,-95.20735,twdb268,29.019,-95.209,9.552293751792908,165.1481704711914
10.0,105,346,-0.714552,4.697589,29.019678,-95.08229,twdb269,29.019,-95.084,10.629095897407533,171.35102081298828
10.0,105,347,-0.514552,5.097589,29.019695,-94.95723,twdb270,29.019,-94.959,11.460945800027847,174.236083984375
10.0,105,348,-0.504552,5.417589,29.01961,-94.83217,twdb271,29.019,-94.833,12.171265171794893,174.6792755126953
10.0,105,349,-0.634552,5.637589,29.019424,-94.70711,twdb272,29.019,-94.708,12.690581633434297,173.5779800415039
10.0,105,350,-0.854552,5.737589,29.019136,-94.58205,twdb273,29.019,-94.583,12.976216140565873,171.5286865234375
10.0,105,351,-1.124552,5.747589,29.01875,-94.456985,twdb274,29.018,-94.458,13.100793041276933,168.92958068847656
10.0,105,352,-1.394552,5.687589,29.018261,-94.33193,twdb275,29.018,-94.333,13.099655985860826,166.22332000732422
10.0,105,353,-1.554552,5.477589,29.017672,-94.20687,twdb276,29.017,-94.208,12.736936374778749,164.15594482421875
10.0,105,354,-1.664552,5.147589,29.016981,-94.08182,twdb277,29.017,-94.083,12.101909058036805,162.08059692382812
10.0,105,355,-2.0545518,4.857589,29.01619,-93.956764,twdb278,29.016,-93.958,11.79810406402588,157.07373046875
10.0,104,340,-1.614552,2.9475892,28.9081,-95.83187,twdb279,28.908,-95.833,7.517935747351647,151.28813934326172
10.0,104,341,-1.294552,3.017589,28.90872,-95.70693,twdb280,28.908,-95.708,7.34510705739975,156.78057098388672
10.0,104,342,-1.004552,3.387589,28.90924,-95.58199,twdb281,28.909,-95.583,7.903993794178963,163.48287200927734
10.0,104,343,-0.904552,3.747589,28.909658,-95.45705,twdb282,28.909,-95.458,8.623872004699708,166.4301300048828
10.0,104,344,-0.814552,3.9875891,28.909977,-95.3321,twdb283,28.91,-95.333,9.10419791879654,168.45492553710938
10.0,104,345,-0.564552,4.387589,28.910194,-95.20716,twdb284,28.91,-95.208,9.895686620769501,172.66803741455078
10.0,104,346,-0.424552,4.817589,28.91031,-95.082214,twdb285,28.91,-95.084,10.818422024126054,174.96380615234375
10.0,104,347,-0.43455198,5.107589,28.910328,-94.95727,twdb286,28.91,-94.959,11.466647076950075,175.1370086669922
10.0,104,348,-0.564552,5.337589,28.910242,-94.83232,twdb287,28.91,-94.834,12.006466802387239,173.96233367919922
10.0,104,349,-0.774552,5.547589,28.910057,-94.707375,twdb288,28.91,-94.709,12.529993355703354,172.05177307128906
10.0,104,350,-1.024552,5.697589,28.909771,-94.582436,twdb289,28.909,-94.584,12.94958920402527,169.805908203125
10.0,104,351,-1.314552,5.777589,28.909384,-94.45749,twdb290,28.909,-94.459,13.25442672115326,167.18193817138672
10.0,103,341,-1.284552,3.437589,28.79934,-95.70628,twdb291,28.799,-95.707,8.209018509454728,159.51039123535156
10.0,103,342,-0.93455195,3.627589,28.79986,-95.58145,twdb292,28.799,-95.583,8.37965895439148,165.55340576171875
10.0,103,343,-0.684552,3.927589,28.800278,-95.45663,twdb293,28.8,-95.458,8.918230158848763,170.1130599975586
10.0,103,344,-0.54455197,4.087589,28.800596,-95.331795,twdb294,28.8,-95.333,9.22447406206131,172.4116973876953
10.0,103,345,-0.414552,4.307589,28.800814,-95.20697,twdb295,28.8,-95.208,9.680337284870149,174.5029296875
10.0,103,346,-0.464552,4.587589,28.80093,-95.08214,twdb296,28.801,-95.083,10.3146414087677,174.21778869628906
10.0,103,347,-0.574552,4.837589,28.800945,-94.957306,twdb297,28.801,-94.959,10.897451642169953,173.22682189941406
10.0,103,348,-0.754552,5.117589,28.800861,-94.83247,twdb298,28.801,-94.834,11.571503639450073,171.61258697509766
10.0,103,349,-0.99455196,5.397589,28.800676,-94.70765,twdb299,28.8,-94.709,12.277336655607224,169.55986785888672
10.0,103,350,-1.244552,5.637589,28.80039,-94.58282,twdb300,28.8,-94.584,12.9145890170002,167.55107879638672
10.0,102,342,-0.98455197,3.577589,28.690464,-95.58092,twdb301,28.69,-95.582,8.300369072256089,164.6131134033203
10.0,102,343,-0.74455196,3.667589,28.690884,-95.45621,twdb302,28.691,-95.457,8.371526768188478,168.52442169189453
10.0,102,344,-0.624552,3.767589,28.6912,-95.33149,twdb303,28.691,-95.333,8.542883472704888,170.5876922607422
10.0,102,345,-0.584552,3.937589,28.691418,-95.20678,twdb304,28.691,-95.208,8.904681492905617,171.55587768554688
10.0,102,346,-0.684552,4.177589,28.691534,-95.08206,twdb305,28.691,-95.083,9.46964603621483,170.69405364990234
10.0,102,347,-0.834552,4.467589,28.691551,-94.957344,twdb306,28.691,-94.959,10.166598073577882,169.4190216064453
10.0,102,348,-1.004552,4.837589,28.691465,-94.832634,twdb307,28.691,-94.834,11.052246910552979,168.2689437866211
10.0,102,349,-1.2245519,5.237589,28.69128,-94.70792,twdb308,28.691,-94.709,12.0321305484581,166.84059143066406
10.0,101,342,-1.114552,3.377589,28.581057,-95.58038,twdb309,28.581,-95.582,7.956193277692796,161.73792266845703
10.0,101,343,-0.974552,3.387589,28.581474,-95.45579,twdb310,28.581,-95.457,7.885177447023392,163.95037841796875
10.0,101,344,-0.914552,3.417589,28.58179,-95.331184,twdb311,28.581,-95.332,7.913938229117394,165.0186004638672
10.0,101,345,-0.914552,3.527589,28.582008,-95.20659,twdb312,28.582,-95.208,8.151886274747849,165.4656753540039
10.0,101,346,-0.954552,3.787589,28.582125,-95.081985,twdb313,28.582,-95.083,8.737534346737862,165.8548355102539
10.0,101,347,-1.0745519,4.147589,28.582142,-94.95738,twdb314,28.582,-94.959,9.584226235837937,165.47525024414062
10.0,100,343,-1.2145519,3.107589,28.472052,-95.45537,twdb315,28.472,-95.457,7.463554952087403,158.6527557373047
10.0,100,344,-1.174552,3.097589,28.47237,-95.33089,twdb316,28.472,-95.332,7.4105298767423635,159.2341537475586
10.0,100,345,-1.174552,3.1975892,28.472586,-95.2064,twdb317,28.472,-95.208,7.620104869775773,159.83050537109375
10.0,100,346,-1.184552,3.4875891,28.472702,-95.08191,twdb318,28.472,-95.083,8.239242743735314,161.2400665283203
10.0,99,344,-1.384552,2.807589,28.362934,-95.33058,twdb319,28.362,-95.332,7.002565913329125,153.74996948242188
10.0,115,355,-1.484552,4.097589,30.108946,-93.94705,twdb320,30.108,-93.948,9.749088604612352,160.08460998535156
10.0,115,356,-1.284552,4.097589,30.108046,-93.82083,twdb321,30.108,-93.822,9.605908154640199,162.5943374633789
10.0,114,354,-1.8445519,4.537589,30.000546,-94.074135,twdb322,30.0,-94.075,10.956916653795243,157.8780288696289
10.0,114,355,-1.524552,4.397589,29.999748,-93.94803,twdb323,29.999,-93.949,10.411519383544922,160.87964630126953
10.0,114,356,-1.3445519,4.317589,29.99885,-93.82193,twdb324,29.998,-93.823,10.115667377510071,162.70275115966797
10.0,114,357,-1.374552,4.427589,29.99785,-93.69583,twdb325,29.997,-93.697,10.37055978881836,162.75296783447266
10.0,113,353,-2.064552,4.667589,29.892023,-94.20097,twdb326,29.892,-94.202,11.416891835918427,156.139404296875
10.0,113,354,-1.8645519,4.647589,29.891329,-94.07499,twdb327,29.891,-94.076,11.201830497169496,158.13999938964844
10.0,113,355,-1.5745519,4.537589,29.890533,-93.949005,twdb328,29.89,-93.95,10.744050493326188,160.8631362915039
10.0,113,356,-1.4745519,4.367589,29.889635,-93.82303,twdb329,29.889,-93.824,10.311816903381349,161.34469604492188
10.0,113,357,-1.624552,4.397589,29.888638,-93.697044,twdb330,29.888,-93.698,10.486921304149629,159.7248306274414
10.0,112,353,-1.884552,4.667589,29.78279,-94.20172,twdb331,29.782,-94.203,11.260037921237947,158.0134735107422
10.0,112,354,-1.754552,4.617589,29.782095,-94.07585,twdb332,29.782,-94.077,11.049800001430512,159.19464874267578
10.0,112,355,-1.564552,4.577589,29.7813,-93.94998,twdb333,29.781,-93.951,10.82136812830925,161.13034057617188
10.0,112,356,-1.644552,4.467589,29.780403,-93.82412,twdb334,29.78,-93.825,10.649315430679321,159.79097747802734
10.0,112,357,-2.0445518,4.467589,29.779406,-93.69826,twdb335,29.779,-93.7,10.990535521154404,155.40923309326172
10.0,112,358,-2.474552,4.537589,29.778305,-93.572395,twdb336,29.778,-93.574,11.561565604448319,151.39437103271484
10.0,111,354,-1.564552,4.707589,29.672844,-94.076706,twdb337,29.672,-94.078,11.09693980167389,161.61595153808594
10.0,111,355,-1.524552,4.717589,29.672049,-93.95096,twdb338,29.672,-93.952,11.090328667087556,162.09107971191406
10.0,111,356,-1.794552,4.637589,29.671152,-93.82521,twdb339,29.671,-93.826,11.123609404459,158.84566497802734
10.0,110,355,-1.5745519,4.917589,29.56278,-93.95193,twdb340,29.562,-93.953,11.55047558084488,162.24557495117188
